domain,domain_length,digit_count,entropy,hyphen_count,subdomain_count,vowel_ratio,consonant_ratio,longest_digit_seq,longest_consonant_seq,unique_char_count,ttl,query_type,response_code,unique_ip_count,ip_change_frequency,domain_age,days_until_expiry,registration_period,nameserver_count,asn,country_count,query_count,unique_client_count,queries_per_client,unique_resolved_ip_count,unique_query_type_count,unique_response_code_count,response_code_diversity,nxdomain_ratio,servfail_ratio,failed_lookup_ratio,avg_query_interval,query_interval_std,burst_score,beacon_score,repeated_query_ratio,unique_domain_count,domain_reuse_ratio,unique_ttl_count,average_ttl,ttl_variance,unique_asn_count,asn_change_frequency,unique_registrar_count,average_domain_age,average_days_until_expiry,avg_response_time,dnssec_ratio,mx_ratio,aaaa_ratio,first_seen_age,last_seen_age,observation_window,query_type_entropy,response_code_entropy,threat_score,confidence,label
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,1.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,28.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,28.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,5.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,15.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,15.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.publicinterestregistry.org,32.0,0.0,3.8667,0.0,1.0,0.3333,0.6667,0.0,4.0,17.0,1.0,1.0,0.0,1.0,0.0,8838,1023,9862,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8838.0,1023.0,0.2747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ianawhois.vip.icann.org,23.0,0.0,3.4686,0.0,2.0,0.45,0.55,0.0,2.0,13.0,35.0,1.0,0.0,1.0,0.0,10196,845,11042,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,35.0,0.0,1.0,1.0,1.0,10196.0,845.0,0.3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ianawhois.vip.icann.org,23.0,0.0,3.4686,0.0,2.0,0.45,0.55,0.0,2.0,13.0,35.0,28.0,0.0,1.0,0.0,10196,845,11042,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,35.0,0.0,1.0,1.0,1.0,10196.0,845.0,0.3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ianawhois.vip.icann.org,23.0,0.0,3.4686,0.0,2.0,0.45,0.55,0.0,2.0,13.0,35.0,5.0,0.0,1.0,0.0,10196,845,11042,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,35.0,0.0,1.0,1.0,1.0,10196.0,845.0,0.3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
ianawhois.vip.icann.org,23.0,0.0,3.4686,0.0,2.0,0.45,0.55,0.0,2.0,13.0,35.0,15.0,0.0,1.0,0.0,10196,845,11042,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,35.0,0.0,1.0,1.0,1.0,10196.0,845.0,0.3136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.verisign-grs.com,22.0,0.0,3.6635,1.0,1.0,0.3158,0.6842,0.0,3.0,14.0,10.0,1.0,0.0,1.0,0.0,9471,24,9496,4,AS397203,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,9471.0,24.0,0.3469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.corporatedomains.com,26.0,0.0,3.7155,0.0,1.0,0.4167,0.5833,0.0,2.0,15.0,7189.0,1.0,0.0,1.0,0.0,10529,61,10591,2,AS19574,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7189.0,0.0,1.0,1.0,1.0,10529.0,61.0,0.1033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.corporatedomains.com,26.0,0.0,3.7155,0.0,1.0,0.4167,0.5833,0.0,2.0,15.0,7189.0,1.0,0.0,1.0,0.0,10529,61,10591,2,AS19574,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7189.0,0.0,1.0,1.0,1.0,10529.0,61.0,0.1033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.corporatedomains.com,26.0,0.0,3.7155,0.0,1.0,0.4167,0.5833,0.0,2.0,15.0,7189.0,28.0,0.0,1.0,0.0,10529,61,10591,2,AS19574,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7189.0,0.0,1.0,1.0,1.0,10529.0,61.0,0.1033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.corporatedomains.com,26.0,0.0,3.7155,0.0,1.0,0.4167,0.5833,0.0,2.0,15.0,7189.0,5.0,0.0,1.0,0.0,10529,61,10591,2,AS19574,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7189.0,0.0,1.0,1.0,1.0,10529.0,61.0,0.1033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.corporatedomains.com,26.0,0.0,3.7155,0.0,1.0,0.4167,0.5833,0.0,2.0,15.0,7189.0,15.0,0.0,1.0,0.0,10529,61,10591,2,AS19574,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7189.0,0.0,1.0,1.0,1.0,10529.0,61.0,0.1033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.aws.markmonitor.com,25.0,0.0,3.5435,0.0,2.0,0.3636,0.6364,0.0,3.0,13.0,21.0,1.0,0.0,1.0,0.0,9975,2078,12054,9,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,9975.0,2078.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.aws.markmonitor.com,25.0,0.0,3.5435,0.0,2.0,0.3636,0.6364,0.0,3.0,13.0,21.0,28.0,0.0,1.0,0.0,9975,2078,12054,9,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,9975.0,2078.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.aws.markmonitor.com,25.0,0.0,3.5435,0.0,2.0,0.3636,0.6364,0.0,3.0,13.0,21.0,5.0,0.0,1.0,0.0,9975,2078,12054,9,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,9975.0,2078.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.aws.markmonitor.com,25.0,0.0,3.5435,0.0,2.0,0.3636,0.6364,0.0,3.0,13.0,21.0,15.0,0.0,1.0,0.0,9975,2078,12054,9,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,9975.0,2078.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,1.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,1.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,1.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,28.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,5.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.pir.gtm.iddg.io,21.0,0.0,3.3447,0.0,3.0,0.3529,0.6471,0.0,3.0,12.0,82.0,15.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.1067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,1.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.services,30.0,0.0,3.7811,0.0,1.0,0.3929,0.6071,0.0,3.0,17.0,52.0,1.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,1.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,1.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,28.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,28.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,5.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.nic.io,12.0,0.0,2.8554,0.0,1.0,0.5,0.5,0.0,2.0,8.0,55.0,15.0,0.0,1.0,0.0,8369,259,8629,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,1.0,8369.0,259.0,0.0924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,15.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.verisign-grs.com,22.0,0.0,3.6635,1.0,1.0,0.3158,0.6842,0.0,3.0,14.0,10.0,1.0,0.0,1.0,0.0,9471,24,9496,4,AS397203,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,9471.0,24.0,0.3469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,1.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,1.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,28.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,28.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,5.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.name.com,14.0,0.0,3.3788,0.0,1.0,0.4167,0.5833,0.0,2.0,11.0,53.0,15.0,0.0,1.0,0.0,11546,2273,13820,2,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,1.0,1.0,11546.0,2273.0,0.1267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.prod.usw2.name.systems,28.0,1.0,3.8213,0.0,3.0,0.3043,0.6957,1.0,4.0,17.0,51.0,15.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.iana.org,14.0,0.0,3.2359,0.0,1.0,0.5,0.5,0.0,2.0,10.0,52.0,1.0,0.0,1.0,0.0,11393,480,11874,4,AS16876,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,11393.0,480.0,0.6005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.services,30.0,0.0,3.7811,0.0,1.0,0.3929,0.6071,0.0,3.0,17.0,52.0,1.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,1.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.services,30.0,0.0,3.7811,0.0,1.0,0.3929,0.6071,0.0,3.0,17.0,52.0,28.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.gtm.iddg.io,33.0,0.0,3.5169,0.0,3.0,0.3793,0.6207,0.0,3.0,15.0,52.0,28.0,0.0,1.0,0.0,1470,355,1826,4,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,1.0,1470.0,355.0,0.0334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.services,30.0,0.0,3.7811,0.0,1.0,0.3929,0.6071,0.0,3.0,17.0,52.0,5.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
whois.identitydigital.services,30.0,0.0,3.7811,0.0,1.0,0.3929,0.6071,0.0,3.0,17.0,52.0,15.0,0.0,1.0,0.0,-1,-1,-1.0,0,AS16509,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,95,Benign
